DateTime,Junction,Vehicles,ID,day,holiday,weather condition
4/4/2016 14:00,2,17,20160404142,Monday,Yes,dry
4/4/2016 15:00,2,14,20160404152,Tuesday,Yes,sunny
4/4/2016 16:00,2,14,20160404162,Wednesday,Yes,sunny
4/4/2016 17:00,2,18,20160404172,Thursday,Yes,sunny
4/4/2016 18:00,2,14,20160404182,Friday,Yes,rainy
4/4/2016 19:00,2,17,20160404192,Saturday,No,sunny
4/4/2016 20:00,2,18,20160404202,Sunday,No,sunny
4/4/2016 21:00,2,13,20160404212,Monday,No,sunny
4/4/2016 22:00,2,10,20160404222,Tuesday,No,rainy
4/4/2016 23:00,2,15,20160404232,Wednesday,Yes,dry
4/5/2016 0:00,2,11,20160405002,Thursday,Yes,sunny
4/5/2016 1:00,2,15,20160405012,Friday,No,sunny
4/5/2016 2:00,2,8,20160405022,Saturday,Yes,sunny
4/5/2016 3:00,2,11,20160405032,Sunday,No,rainy
4/5/2016 4:00,2,5,20160405042,Monday,No,sunny
4/5/2016 5:00,2,8,20160405052,Tuesday,Yes,sunny
4/5/2016 6:00,2,9,20160405062,Wednesday,Yes,sunny
4/5/2016 7:00,2,8,20160405072,Thursday,Yes,rainy
4/5/2016 8:00,2,8,20160405082,Friday,No,dry
4/5/2016 9:00,2,9,20160405092,Saturday,No,sunny
4/5/2016 10:00,2,13,20160405102,Sunday,No,sunny
4/5/2016 11:00,2,10,20160405112,Monday,No,sunny
4/5/2016 12:00,2,13,20160405122,Tuesday,No,rainy
4/5/2016 13:00,2,15,20160405132,Wednesday,No,sunny
4/5/2016 14:00,2,14,20160405142,Thursday,Yes,sunny
4/5/2016 15:00,2,14,20160405152,Friday,No,sunny
4/5/2016 16:00,2,16,20160405162,Saturday,Yes,rainy
4/5/2016 17:00,2,19,20160405172,Sunday,Yes,dry
4/5/2016 18:00,2,16,20160405182,Monday,No,sunny
4/5/2016 19:00,2,16,20160405192,Tuesday,No,sunny
4/5/2016 20:00,2,14,20160405202,Wednesday,Yes,sunny
4/5/2016 21:00,2,13,20160405212,Thursday,Yes,rainy
4/5/2016 22:00,2,11,20160405222,Friday,No,sunny
4/5/2016 23:00,2,14,20160405232,Saturday,Yes,sunny
4/6/2016 0:00,2,15,20160406002,Sunday,No,sunny
4/6/2016 1:00,2,11,20160406012,Monday,Yes,rainy
4/6/2016 2:00,2,12,20160406022,Tuesday,No,dry
4/6/2016 3:00,2,9,20160406032,Wednesday,Yes,sunny
4/6/2016 4:00,2,11,20160406042,Thursday,Yes,sunny
4/6/2016 5:00,2,10,20160406052,Friday,Yes,sunny
4/6/2016 6:00,2,6,20160406062,Saturday,No,rainy
4/6/2016 7:00,2,9,20160406072,Sunday,No,sunny
4/6/2016 8:00,2,9,20160406082,Monday,Yes,sunny
4/6/2016 9:00,2,6,20160406092,Tuesday,No,sunny
4/6/2016 10:00,2,10,20160406102,Wednesday,Yes,rainy
4/6/2016 11:00,2,13,20160406112,Thursday,Yes,dry
4/6/2016 12:00,2,15,20160406122,Friday,No,sunny
4/6/2016 13:00,2,15,20160406132,Saturday,No,sunny
4/6/2016 14:00,2,13,20160406142,Sunday,Yes,sunny
4/6/2016 15:00,2,13,20160406152,Monday,Yes,rainy
4/6/2016 16:00,2,18,20160406162,Tuesday,No,sunny
4/6/2016 17:00,2,14,20160406172,Wednesday,No,sunny
4/6/2016 18:00,2,14,20160406182,Thursday,No,sunny
4/6/2016 19:00,2,18,20160406192,Friday,Yes,rainy
4/6/2016 20:00,2,16,20160406202,Saturday,No,dry
4/6/2016 21:00,2,16,20160406212,Sunday,No,sunny
4/6/2016 22:00,2,14,20160406222,Monday,No,sunny
4/6/2016 23:00,2,15,20160406232,Tuesday,Yes,sunny
4/7/2016 0:00,2,12,20160407002,Wednesday,Yes,rainy
4/7/2016 1:00,2,11,20160407012,Thursday,No,sunny
4/7/2016 2:00,2,15,20160407022,Friday,No,sunny
4/7/2016 3:00,2,11,20160407032,Saturday,Yes,sunny
4/7/2016 4:00,2,11,20160407042,Sunday,No,rainy
4/7/2016 5:00,2,10,20160407052,Monday,Yes,dry
4/7/2016 6:00,2,11,20160407062,Tuesday,Yes,sunny
4/7/2016 7:00,2,9,20160407072,Wednesday,Yes,sunny
4/7/2016 8:00,2,7,20160407082,Thursday,Yes,sunny
4/7/2016 9:00,2,9,20160407092,Friday,Yes,rainy
4/7/2016 10:00,2,9,20160407102,Saturday,No,sunny
4/7/2016 11:00,2,12,20160407112,Sunday,No,sunny
4/7/2016 12:00,2,14,20160407122,Monday,No,sunny
4/7/2016 13:00,2,12,20160407132,Tuesday,Yes,rainy
4/7/2016 14:00,2,12,20160407142,Wednesday,Yes,dry
4/7/2016 15:00,2,12,20160407152,Thursday,No,sunny
4/7/2016 16:00,2,17,20160407162,Friday,No,sunny
4/7/2016 17:00,2,15,20160407172,Saturday,No,sunny
4/7/2016 18:00,2,16,20160407182,Sunday,Yes,rainy
4/7/2016 19:00,2,18,20160407192,Monday,Yes,sunny
4/7/2016 20:00,2,17,20160407202,Tuesday,No,sunny
4/7/2016 21:00,2,17,20160407212,Wednesday,No,sunny
4/7/2016 22:00,2,15,20160407222,Thursday,Yes,rainy
4/7/2016 23:00,2,12,20160407232,Friday,No,dry
4/8/2016 0:00,2,11,20160408002,Saturday,Yes,sunny
4/8/2016 1:00,2,15,20160408012,Sunday,No,sunny
4/8/2016 2:00,2,12,20160408022,Monday,Yes,sunny
4/8/2016 3:00,2,11,20160408032,Tuesday,Yes,rainy
4/8/2016 4:00,2,8,20160408042,Wednesday,Yes,sunny
4/8/2016 5:00,2,7,20160408052,Thursday,Yes,sunny
4/8/2016 6:00,2,7,20160408062,Friday,Yes,sunny
4/8/2016 7:00,2,8,20160408072,Saturday,Yes,rainy
4/8/2016 8:00,2,8,20160408082,Sunday,No,dry
4/8/2016 9:00,2,9,20160408092,Monday,Yes,sunny
4/8/2016 10:00,2,12,20160408102,Tuesday,No,sunny
4/8/2016 11:00,2,9,20160408112,Wednesday,No,sunny
4/8/2016 12:00,2,10,20160408122,Thursday,Yes,rainy
4/8/2016 13:00,2,14,20160408132,Friday,No,sunny
4/8/2016 14:00,2,15,20160408142,Saturday,Yes,sunny
4/8/2016 15:00,2,12,20160408152,Sunday,No,sunny
4/8/2016 16:00,2,13,20160408162,Monday,No,rainy
4/8/2016 17:00,2,11,20160408172,Tuesday,No,dry
4/8/2016 18:00,2,11,20160408182,Wednesday,No,sunny
4/8/2016 19:00,2,15,20160408192,Thursday,No,sunny
4/8/2016 20:00,2,15,20160408202,Friday,Yes,sunny
4/8/2016 21:00,2,13,20160408212,Saturday,Yes,rainy
4/8/2016 22:00,2,11,20160408222,Sunday,No,sunny
4/8/2016 23:00,2,12,20160408232,Monday,Yes,sunny
4/9/2016 0:00,2,9,20160409002,Tuesday,Yes,sunny
4/9/2016 1:00,2,8,20160409012,Wednesday,No,rainy
4/9/2016 2:00,2,11,20160409022,Thursday,Yes,dry
4/9/2016 3:00,2,11,20160409032,Friday,No,sunny
4/9/2016 4:00,2,5,20160409042,Saturday,No,sunny
4/9/2016 5:00,2,7,20160409052,Sunday,Yes,sunny
4/9/2016 6:00,2,5,20160409062,Monday,No,rainy
4/9/2016 7:00,2,5,20160409072,Tuesday,No,sunny
4/9/2016 8:00,2,6,20160409082,Wednesday,Yes,sunny
4/9/2016 9:00,2,6,20160409092,Thursday,Yes,sunny
4/9/2016 10:00,2,6,20160409102,Friday,No,rainy
4/9/2016 11:00,2,8,20160409112,Saturday,No,dry
4/9/2016 12:00,2,7,20160409122,Sunday,Yes,sunny
4/9/2016 13:00,2,7,20160409132,Monday,Yes,sunny
4/9/2016 14:00,2,9,20160409142,Tuesday,Yes,sunny
4/9/2016 15:00,2,6,20160409152,Wednesday,Yes,rainy
4/9/2016 16:00,2,9,20160409162,Thursday,Yes,sunny
4/9/2016 17:00,2,10,20160409172,Friday,Yes,sunny
4/9/2016 18:00,2,9,20160409182,Saturday,Yes,sunny
4/9/2016 19:00,2,7,20160409192,Sunday,No,rainy
4/9/2016 20:00,2,9,20160409202,Monday,No,dry
4/9/2016 21:00,2,11,20160409212,Tuesday,No,sunny
4/9/2016 22:00,2,8,20160409222,Wednesday,Yes,sunny
4/9/2016 23:00,2,8,20160409232,Thursday,No,sunny
4/10/2016 0:00,2,6,20160410002,Friday,No,rainy
4/10/2016 1:00,2,9,20160410012,Saturday,Yes,sunny
4/10/2016 2:00,2,7,20160410022,Sunday,Yes,sunny
4/10/2016 3:00,2,8,20160410032,Monday,No,sunny
4/10/2016 4:00,2,5,20160410042,Tuesday,No,rainy
4/10/2016 5:00,2,6,20160410052,Wednesday,Yes,dry
4/10/2016 6:00,2,7,20160410062,Thursday,No,sunny
4/10/2016 7:00,2,7,20160410072,Friday,No,sunny
4/10/2016 8:00,2,8,20160410082,Saturday,Yes,sunny
4/10/2016 9:00,2,10,20160410092,Sunday,No,rainy
4/10/2016 10:00,2,9,20160410102,Monday,No,sunny
4/10/2016 11:00,2,12,20160410112,Tuesday,No,sunny
4/10/2016 12:00,2,10,20160410122,Wednesday,No,sunny
4/10/2016 13:00,2,11,20160410132,Thursday,Yes,rainy
4/10/2016 14:00,2,11,20160410142,Friday,Yes,dry
4/10/2016 15:00,2,7,20160410152,Saturday,Yes,sunny
4/10/2016 16:00,2,6,20160410162,Sunday,Yes,sunny
4/10/2016 17:00,2,8,20160410172,Monday,No,sunny
4/10/2016 18:00,2,8,20160410182,Tuesday,No,rainy
4/10/2016 19:00,2,15,20160410192,Wednesday,Yes,sunny
4/10/2016 20:00,2,11,20160410202,Thursday,No,sunny
4/10/2016 21:00,2,8,20160410212,Friday,No,sunny
4/10/2016 22:00,2,12,20160410222,Saturday,Yes,rainy
4/10/2016 23:00,2,11,20160410232,Sunday,Yes,dry
4/11/2016 0:00,2,12,20160411002,Monday,No,sunny
4/11/2016 1:00,2,9,20160411012,Tuesday,Yes,sunny
4/11/2016 2:00,2,8,20160411022,Wednesday,No,sunny
4/11/2016 3:00,2,10,20160411032,Thursday,No,rainy
4/11/2016 4:00,2,7,20160411042,Friday,No,sunny
4/11/2016 5:00,2,6,20160411052,Saturday,No,sunny
4/11/2016 6:00,2,11,20160411062,Sunday,Yes,sunny
4/11/2016 7:00,2,12,20160411072,Monday,No,rainy
4/11/2016 8:00,2,9,20160411082,Tuesday,Yes,dry
4/11/2016 9:00,2,13,20160411092,Wednesday,Yes,sunny
4/11/2016 10:00,2,9,20160411102,Thursday,Yes,sunny
4/11/2016 11:00,2,11,20160411112,Friday,No,sunny
4/11/2016 12:00,2,16,20160411122,Saturday,No,rainy
4/11/2016 13:00,2,14,20160411132,Sunday,Yes,sunny
4/11/2016 14:00,2,12,20160411142,Monday,No,sunny
4/11/2016 15:00,2,14,20160411152,Tuesday,Yes,sunny
4/11/2016 16:00,2,14,20160411162,Wednesday,Yes,rainy
4/11/2016 17:00,2,16,20160411172,Thursday,Yes,dry
4/11/2016 18:00,2,15,20160411182,Friday,Yes,sunny
4/11/2016 19:00,2,16,20160411192,Saturday,No,sunny
4/11/2016 20:00,2,19,20160411202,Sunday,Yes,sunny
4/11/2016 21:00,2,17,20160411212,Monday,No,rainy
4/11/2016 22:00,2,12,20160411222,Tuesday,Yes,sunny
4/11/2016 23:00,2,13,20160411232,Wednesday,Yes,sunny
4/12/2016 0:00,2,15,20160412002,Thursday,No,sunny
4/12/2016 1:00,2,13,20160412012,Friday,No,rainy
4/12/2016 2:00,2,11,20160412022,Saturday,No,dry
4/12/2016 3:00,2,12,20160412032,Sunday,Yes,sunny
4/12/2016 4:00,2,8,20160412042,Monday,Yes,sunny
4/12/2016 5:00,2,9,20160412052,Tuesday,Yes,sunny
4/12/2016 6:00,2,8,20160412062,Wednesday,Yes,rainy
4/12/2016 7:00,2,12,20160412072,Thursday,Yes,sunny
4/12/2016 8:00,2,11,20160412082,Friday,No,sunny
4/12/2016 9:00,2,12,20160412092,Saturday,Yes,sunny
4/12/2016 10:00,2,14,20160412102,Sunday,Yes,rainy
4/12/2016 11:00,2,13,20160412112,Monday,No,dry
4/12/2016 12:00,2,18,20160412122,Tuesday,No,sunny
4/12/2016 13:00,2,14,20160412132,Wednesday,No,sunny
4/12/2016 14:00,2,15,20160412142,Thursday,No,sunny
4/12/2016 15:00,2,18,20160412152,Friday,No,rainy
4/12/2016 16:00,2,14,20160412162,Saturday,No,sunny
4/12/2016 17:00,2,17,20160412172,Sunday,Yes,sunny
4/12/2016 18:00,2,15,20160412182,Monday,Yes,sunny
4/12/2016 19:00,2,16,20160412192,Tuesday,No,rainy
4/12/2016 20:00,2,17,20160412202,Wednesday,No,dry
4/12/2016 21:00,2,18,20160412212,Thursday,No,sunny
4/12/2016 22:00,2,16,20160412222,Friday,No,sunny
4/12/2016 23:00,2,17,20160412232,Saturday,No,sunny
4/13/2016 0:00,2,16,20160413002,Sunday,No,rainy
4/13/2016 1:00,2,14,20160413012,Monday,Yes,sunny
4/13/2016 2:00,2,13,20160413022,Tuesday,No,sunny
4/13/2016 3:00,2,11,20160413032,Wednesday,Yes,sunny
4/13/2016 4:00,2,10,20160413042,Thursday,Yes,rainy
4/13/2016 5:00,2,8,20160413052,Friday,Yes,dry
4/13/2016 6:00,2,8,20160413062,Saturday,Yes,sunny
4/13/2016 7:00,2,7,20160413072,Sunday,Yes,sunny
4/13/2016 8:00,2,10,20160413082,Monday,Yes,sunny
4/13/2016 9:00,2,11,20160413092,Tuesday,No,rainy
4/13/2016 10:00,2,12,20160413102,Wednesday,No,sunny
4/13/2016 11:00,2,15,20160413112,Thursday,No,sunny
4/13/2016 12:00,2,16,20160413122,Friday,Yes,sunny
4/13/2016 13:00,2,17,20160413132,Saturday,Yes,rainy
4/13/2016 14:00,2,14,20160413142,Sunday,No,dry
4/13/2016 15:00,2,14,20160413152,Monday,Yes,sunny
4/13/2016 16:00,2,16,20160413162,Tuesday,Yes,sunny
4/13/2016 17:00,2,15,20160413172,Wednesday,No,sunny
4/13/2016 18:00,2,13,20160413182,Thursday,Yes,rainy
4/13/2016 19:00,2,16,20160413192,Friday,Yes,sunny
4/13/2016 20:00,2,15,20160413202,Saturday,Yes,sunny
4/13/2016 21:00,2,18,20160413212,Sunday,Yes,sunny
4/13/2016 22:00,2,15,20160413222,Monday,No,rainy
4/13/2016 23:00,2,16,20160413232,Tuesday,Yes,dry
4/14/2016 0:00,2,13,20160414002,Wednesday,No,sunny
4/14/2016 1:00,2,12,20160414012,Thursday,No,sunny
4/14/2016 2:00,2,10,20160414022,Friday,No,sunny
4/14/2016 3:00,2,7,20160414032,Saturday,Yes,rainy
4/14/2016 4:00,2,11,20160414042,Sunday,No,sunny
4/14/2016 5:00,2,8,20160414052,Monday,Yes,sunny
4/14/2016 6:00,2,8,20160414062,Tuesday,Yes,sunny
4/14/2016 7:00,2,11,20160414072,Wednesday,No,rainy
4/14/2016 8:00,2,12,20160414082,Thursday,No,dry
4/14/2016 9:00,2,12,20160414092,Friday,No,sunny
4/14/2016 10:00,2,12,20160414102,Saturday,Yes,sunny
4/14/2016 11:00,2,14,20160414112,Sunday,Yes,sunny
4/14/2016 12:00,2,17,20160414122,Monday,Yes,rainy
4/14/2016 13:00,2,12,20160414132,Tuesday,No,sunny
4/14/2016 14:00,2,12,20160414142,Wednesday,Yes,sunny
4/14/2016 15:00,2,13,20160414152,Thursday,No,sunny
4/14/2016 16:00,2,14,20160414162,Friday,Yes,rainy
4/14/2016 17:00,2,14,20160414172,Saturday,No,dry
4/14/2016 18:00,2,13,20160414182,Sunday,Yes,sunny
4/14/2016 19:00,2,12,20160414192,Monday,Yes,sunny
4/14/2016 20:00,2,14,20160414202,Tuesday,No,sunny
4/14/2016 21:00,2,11,20160414212,Wednesday,Yes,rainy
4/14/2016 22:00,2,12,20160414222,Thursday,Yes,sunny
4/14/2016 23:00,2,12,20160414232,Friday,No,sunny
4/15/2016 0:00,2,15,20160415002,Saturday,Yes,sunny
4/15/2016 1:00,2,14,20160415012,Sunday,Yes,rainy
4/15/2016 2:00,2,12,20160415022,Monday,Yes,dry
4/15/2016 3:00,2,11,20160415032,Tuesday,No,sunny
4/15/2016 4:00,2,10,20160415042,Wednesday,No,sunny
4/15/2016 5:00,2,9,20160415052,Thursday,Yes,sunny
4/15/2016 6:00,2,7,20160415062,Friday,No,rainy
4/15/2016 7:00,2,12,20160415072,Saturday,No,sunny
4/15/2016 8:00,2,11,20160415082,Sunday,No,sunny
4/15/2016 9:00,2,11,20160415092,Monday,Yes,sunny
4/15/2016 10:00,2,9,20160415102,Tuesday,Yes,rainy
4/15/2016 11:00,2,10,20160415112,Wednesday,No,dry
4/15/2016 12:00,2,10,20160415122,Thursday,Yes,sunny
4/15/2016 13:00,2,15,20160415132,Friday,Yes,sunny
4/15/2016 14:00,2,15,20160415142,Saturday,No,sunny
4/15/2016 15:00,2,16,20160415152,Sunday,No,rainy
4/15/2016 16:00,2,12,20160415162,Monday,Yes,sunny
4/15/2016 17:00,2,15,20160415172,Tuesday,No,sunny
4/15/2016 18:00,2,13,20160415182,Wednesday,No,sunny
4/15/2016 19:00,2,14,20160415192,Thursday,No,rainy
4/15/2016 20:00,2,14,20160415202,Friday,No,dry
4/15/2016 21:00,2,16,20160415212,Saturday,No,sunny
4/15/2016 22:00,2,14,20160415222,Sunday,Yes,sunny
4/15/2016 23:00,2,15,20160415232,Monday,No,sunny
4/16/2016 0:00,2,10,20160416002,Tuesday,No,rainy
4/16/2016 1:00,2,10,20160416012,Wednesday,No,sunny
4/16/2016 2:00,2,12,20160416022,Thursday,No,sunny
4/16/2016 3:00,2,10,20160416032,Friday,No,sunny
4/16/2016 4:00,2,6,20160416042,Saturday,Yes,rainy
4/16/2016 5:00,2,6,20160416052,Sunday,No,dry
4/16/2016 6:00,2,5,20160416062,Monday,No,sunny
4/16/2016 7:00,2,6,20160416072,Tuesday,No,sunny
4/16/2016 8:00,2,4,20160416082,Wednesday,Yes,sunny
4/16/2016 9:00,2,6,20160416092,Thursday,Yes,rainy
4/16/2016 10:00,2,7,20160416102,Friday,No,sunny
4/16/2016 11:00,2,10,20160416112,Saturday,Yes,sunny
4/16/2016 12:00,2,7,20160416122,Sunday,Yes,sunny
4/16/2016 13:00,2,8,20160416132,Monday,No,rainy
4/16/2016 14:00,2,10,20160416142,Tuesday,Yes,dry
4/16/2016 15:00,2,9,20160416152,Wednesday,Yes,sunny
4/16/2016 16:00,2,9,20160416162,Thursday,No,sunny
4/16/2016 17:00,2,6,20160416172,Friday,Yes,sunny
4/16/2016 18:00,2,6,20160416182,Saturday,Yes,rainy
4/16/2016 19:00,2,11,20160416192,Sunday,No,sunny
4/16/2016 20:00,2,9,20160416202,Monday,No,sunny
4/16/2016 21:00,2,9,20160416212,Tuesday,No,sunny
4/16/2016 22:00,2,11,20160416222,Wednesday,No,rainy
4/16/2016 23:00,2,11,20160416232,Thursday,No,dry
4/17/2016 0:00,2,8,20160417002,Friday,Yes,sunny
4/17/2016 1:00,2,9,20160417012,Saturday,No,sunny
4/17/2016 2:00,2,6,20160417022,Sunday,No,sunny
4/17/2016 3:00,2,8,20160417032,Monday,No,rainy
4/17/2016 4:00,2,4,20160417042,Tuesday,No,sunny
4/17/2016 5:00,2,6,20160417052,Wednesday,Yes,sunny
4/17/2016 6:00,2,4,20160417062,Thursday,No,sunny
4/17/2016 7:00,2,5,20160417072,Friday,No,rainy
4/17/2016 8:00,2,9,20160417082,Saturday,No,dry
4/17/2016 9:00,2,6,20160417092,Sunday,No,sunny
4/17/2016 10:00,2,9,20160417102,Monday,Yes,sunny
4/17/2016 11:00,2,7,20160417112,Tuesday,Yes,sunny
4/17/2016 12:00,2,12,20160417122,Wednesday,No,rainy
4/17/2016 13:00,2,8,20160417132,Thursday,Yes,sunny
4/17/2016 14:00,2,8,20160417142,Friday,No,sunny
4/17/2016 15:00,2,8,20160417152,Saturday,Yes,sunny
4/17/2016 16:00,2,5,20160417162,Sunday,No,rainy
4/17/2016 17:00,2,10,20160417172,Monday,No,dry
4/17/2016 18:00,2,6,20160417182,Tuesday,Yes,sunny
4/17/2016 19:00,2,9,20160417192,Wednesday,No,sunny
4/17/2016 20:00,2,8,20160417202,Thursday,Yes,sunny
4/17/2016 21:00,2,8,20160417212,Friday,No,rainy
4/17/2016 22:00,2,11,20160417222,Saturday,Yes,sunny
4/17/2016 23:00,2,9,20160417232,Sunday,Yes,sunny
4/18/2016 0:00,2,14,20160418002,Monday,No,sunny
4/18/2016 1:00,2,12,20160418012,Tuesday,No,rainy
4/18/2016 2:00,2,12,20160418022,Wednesday,No,dry
4/18/2016 3:00,2,6,20160418032,Thursday,No,sunny
4/18/2016 4:00,2,10,20160418042,Friday,Yes,sunny
4/18/2016 5:00,2,8,20160418052,Saturday,Yes,sunny
4/18/2016 6:00,2,5,20160418062,Sunday,No,rainy
4/18/2016 7:00,2,9,20160418072,Monday,Yes,sunny
4/18/2016 8:00,2,6,20160418082,Tuesday,Yes,sunny
4/18/2016 9:00,2,9,20160418092,Wednesday,No,sunny
4/18/2016 10:00,2,12,20160418102,Thursday,Yes,rainy
4/18/2016 11:00,2,15,20160418112,Friday,No,dry
4/18/2016 12:00,2,14,20160418122,Saturday,Yes,sunny
4/18/2016 13:00,2,14,20160418132,Sunday,Yes,sunny
4/18/2016 14:00,2,15,20160418142,Monday,Yes,sunny
4/18/2016 15:00,2,14,20160418152,Tuesday,No,rainy
4/18/2016 16:00,2,12,20160418162,Wednesday,No,sunny
4/18/2016 17:00,2,13,20160418172,Thursday,No,sunny
4/18/2016 18:00,2,13,20160418182,Friday,No,sunny
4/18/2016 19:00,2,16,20160418192,Saturday,No,rainy
4/18/2016 20:00,2,18,20160418202,Sunday,Yes,dry
4/18/2016 21:00,2,13,20160418212,Monday,No,sunny
4/18/2016 22:00,2,17,20160418222,Tuesday,Yes,sunny
4/18/2016 23:00,2,17,20160418232,Wednesday,Yes,sunny
4/19/2016 0:00,2,15,20160419002,Thursday,No,rainy
4/19/2016 1:00,2,14,20160419012,Friday,No,sunny
4/19/2016 2:00,2,12,20160419022,Saturday,Yes,sunny
4/19/2016 3:00,2,9,20160419032,Sunday,No,sunny
4/19/2016 4:00,2,11,20160419042,Monday,Yes,rainy
4/19/2016 5:00,2,7,20160419052,Tuesday,Yes,dry
4/19/2016 6:00,2,8,20160419062,Wednesday,No,sunny
4/19/2016 7:00,2,12,20160419072,Thursday,Yes,sunny
4/19/2016 8:00,2,11,20160419082,Friday,Yes,sunny
4/19/2016 9:00,2,14,20160419092,Saturday,Yes,rainy
4/19/2016 10:00,2,14,20160419102,Sunday,No,sunny
4/19/2016 11:00,2,13,20160419112,Monday,No,sunny
4/19/2016 12:00,2,17,20160419122,Tuesday,Yes,sunny
4/19/2016 13:00,2,11,20160419132,Wednesday,Yes,rainy
4/19/2016 14:00,2,19,20160419142,Thursday,No,dry
4/19/2016 15:00,2,18,20160419152,Friday,Yes,sunny
4/19/2016 16:00,2,14,20160419162,Saturday,Yes,sunny
4/19/2016 17:00,2,15,20160419172,Sunday,Yes,sunny
4/19/2016 18:00,2,16,20160419182,Monday,Yes,rainy
4/19/2016 19:00,2,19,20160419192,Tuesday,Yes,sunny
4/19/2016 20:00,2,13,20160419202,Wednesday,No,sunny
4/19/2016 21:00,2,19,20160419212,Thursday,No,sunny
4/19/2016 22:00,2,12,20160419222,Friday,Yes,rainy
4/19/2016 23:00,2,16,20160419232,Saturday,Yes,dry
4/20/2016 0:00,2,14,20160420002,Sunday,No,sunny
4/20/2016 1:00,2,15,20160420012,Monday,No,sunny
4/20/2016 2:00,2,12,20160420022,Tuesday,Yes,sunny
4/20/2016 3:00,2,10,20160420032,Wednesday,No,rainy
4/20/2016 4:00,2,11,20160420042,Thursday,Yes,sunny
4/20/2016 5:00,2,8,20160420052,Friday,No,sunny
4/20/2016 6:00,2,8,20160420062,Saturday,Yes,sunny
4/20/2016 7:00,2,10,20160420072,Sunday,No,rainy
4/20/2016 8:00,2,9,20160420082,Monday,No,dry
4/20/2016 9:00,2,11,20160420092,Tuesday,No,sunny
4/20/2016 10:00,2,10,20160420102,Wednesday,No,sunny
4/20/2016 11:00,2,12,20160420112,Thursday,No,sunny
4/20/2016 12:00,2,13,20160420122,Friday,No,rainy
4/20/2016 13:00,2,16,20160420132,Saturday,Yes,sunny
4/20/2016 14:00,2,14,20160420142,Sunday,No,sunny
4/20/2016 15:00,2,18,20160420152,Monday,Yes,sunny
4/20/2016 16:00,2,14,20160420162,Tuesday,No,rainy
4/20/2016 17:00,2,13,20160420172,Wednesday,No,dry
4/20/2016 18:00,2,15,20160420182,Thursday,No,sunny
4/20/2016 19:00,2,15,20160420192,Friday,No,sunny
4/20/2016 20:00,2,14,20160420202,Saturday,Yes,sunny
4/20/2016 21:00,2,19,20160420212,Sunday,Yes,rainy
4/20/2016 22:00,2,15,20160420222,Monday,Yes,sunny
4/20/2016 23:00,2,17,20160420232,Tuesday,No,sunny
4/21/2016 0:00,2,16,20160421002,Wednesday,No,sunny
4/21/2016 1:00,2,15,20160421012,Thursday,No,rainy
4/21/2016 2:00,2,13,20160421022,Friday,No,dry
4/21/2016 3:00,2,10,20160421032,Saturday,Yes,sunny
4/21/2016 4:00,2,9,20160421042,Sunday,No,sunny
4/21/2016 5:00,2,6,20160421052,Monday,No,sunny
4/21/2016 6:00,2,8,20160421062,Tuesday,No,rainy
4/21/2016 7:00,2,7,20160421072,Wednesday,Yes,sunny
4/21/2016 8:00,2,11,20160421082,Thursday,No,sunny
4/21/2016 9:00,2,11,20160421092,Friday,No,sunny
4/21/2016 10:00,2,13,20160421102,Saturday,Yes,rainy
4/21/2016 11:00,2,14,20160421112,Sunday,Yes,dry
4/21/2016 12:00,2,15,20160421122,Monday,Yes,sunny
4/21/2016 13:00,2,14,20160421132,Tuesday,No,sunny
4/21/2016 14:00,2,16,20160421142,Wednesday,No,sunny
4/21/2016 15:00,2,18,20160421152,Thursday,Yes,rainy
4/21/2016 16:00,2,16,20160421162,Friday,Yes,sunny
4/21/2016 17:00,2,13,20160421172,Saturday,Yes,sunny
4/21/2016 18:00,2,14,20160421182,Sunday,No,sunny
4/21/2016 19:00,2,15,20160421192,Monday,No,rainy
4/21/2016 20:00,2,17,20160421202,Tuesday,No,dry
4/21/2016 21:00,2,12,20160421212,Wednesday,No,sunny
4/21/2016 22:00,2,10,20160421222,Thursday,No,sunny
4/21/2016 23:00,2,14,20160421232,Friday,No,sunny
4/22/2016 0:00,2,12,20160422002,Saturday,No,rainy
4/22/2016 1:00,2,9,20160422012,Sunday,No,sunny
4/22/2016 2:00,2,11,20160422022,Monday,Yes,sunny
4/22/2016 3:00,2,8,20160422032,Tuesday,Yes,sunny
4/22/2016 4:00,2,10,20160422042,Wednesday,Yes,rainy
4/22/2016 5:00,2,10,20160422052,Thursday,No,dry
4/22/2016 6:00,2,8,20160422062,Friday,No,sunny
4/22/2016 7:00,2,11,20160422072,Saturday,Yes,sunny
4/22/2016 8:00,2,10,20160422082,Sunday,Yes,sunny
4/22/2016 9:00,2,11,20160422092,Monday,Yes,rainy
4/22/2016 10:00,2,13,20160422102,Tuesday,Yes,sunny
4/22/2016 11:00,2,9,20160422112,Wednesday,No,sunny
4/22/2016 12:00,2,12,20160422122,Thursday,Yes,sunny
4/22/2016 13:00,2,17,20160422132,Friday,No,rainy
4/22/2016 14:00,2,13,20160422142,Saturday,Yes,dry
4/22/2016 15:00,2,14,20160422152,Sunday,No,sunny
4/22/2016 16:00,2,11,20160422162,Monday,Yes,sunny
4/22/2016 17:00,2,14,20160422172,Tuesday,Yes,sunny
4/22/2016 18:00,2,15,20160422182,Wednesday,No,rainy
4/22/2016 19:00,2,16,20160422192,Thursday,Yes,sunny
